created_at,id,full_text,lang,user,User Location
Wed May 18 11:29:46 +0000 2022,1526887768110116864,"Gentle Rose Large Bar Soap, Old Fashion Floral Scent Hand-Crafted Soap, Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly https://t.co/udI7gK6fey #LibertyBathAndBody #coldprocesssoap #Etsy #skincare ##Handwashing #allnatural #GentleRoseSoap https://t.co/btw93F18lR",en,libertysoap,"Abington, PA"
Wed May 18 11:17:02 +0000 2022,1526884562860658688,"Our vegan friendly range just got BIGGER 🤩 

Which of our vegan friendly treats is your fave? 💚 https://t.co/cwT7WefIhc",en,ROWNTREES,
Wed May 18 11:16:11 +0000 2022,1526884348787576832,"That’s TWO new young and lively Spanish red wines added to our range this week 🇪🇸 ♥️ 🍷 

Both the Vina Amate Rioja and the Vegacañada Monastrell Joven are vegan friendly and only £9 #bargainwine 

Order online with carbon offset delivery or visit one of our #popupwineshops https://t.co/nchIL6hdK7",en,chilledNtannin,"Cardiff, Wales"
Wed May 18 11:13:16 +0000 2022,1526883615698833408,"Mock Lobstah!  
 
Come try Zane’s newest creation. This sammich is absolutely delicious and vegan friendly!  
 
Open at noon so you can eat great at noon! @ Eight-Foot Brewing https://t.co/gbSLjKi3CA",en,eightfootbrew,4417 Se 16th place capce coral
Wed May 18 11:00:06 +0000 2022,1526880302165069827,"Fiber organic vegetable, gluten free, soy based organic, vegan, and fiber free Free-flowing soft drink, sweetener, and beverage Water friendly, vegan and gluten free Creamy dairy-free Easy-to-prepare dairy, gluten free, and natural dairy-fr... https://t.co/b1ZSJY1CLl https://t.co/tWBjdlNgXR",en,mergedrandos,
Wed May 18 10:55:05 +0000 2022,1526879037540401155,My breakfast was vegan friendly...until I put bacon on it.,en,Zalachai,Elbridge 
Wed May 18 10:35:54 +0000 2022,1526874209825492992,"— @RAREBEAUTY make up brand look so sophisticated very chic and elegant
And most importantly is eco friendly 100% vegan free-cruelty and the package is reusable
https://t.co/rJfuhRtJQf
https://t.co/WGD9wfwqg9",en,gracie173,
Wed May 18 10:34:14 +0000 2022,1526873792219426821,Imagine a society where you paid a premium to eat the climate changing &amp; health threatening meat version instead of having to pay more for the ecologically friendly vegan alternative.,en,lelia_mcgowan,Boomer City on the Humber.
Wed May 18 10:31:36 +0000 2022,1526873130723164160,"Did you know all of our vitamin gummies are..
❤️ Vegan
❤️ Less than 0.1g of sugar
❤️ Gluten free 
❤️ Keto friendly 
❤️ Natural flavours &amp; sweeteners 
❤️ Scientifically formulated https://t.co/1ISIY69dTF",en,starpowagummies,"London, England"
Wed May 18 10:16:27 +0000 2022,1526869315672219648,"Insta-worthy Indian street food, sizzling sausages and fine dining fare – this #NationalVegetarianWeek (16 – 22 May) we've rounded up the best vegan and vegetarian-friendly restaurants and cafes to check out around #Hampshire and the #IsleofWight: https://t.co/PZW00oEitf",en,muddyhantsIOW,United Kingdom
Wed May 18 09:36:15 +0000 2022,1526859200382369795,"— @RAREBEAUTY make up brand look so sophisticated very chic and elegant
And most importantly is eco friendly 100% vegan free-cruelty and the package is reusable
https://t.co/rJfuhRbAC7
https://t.co/WGD9wfeh21",en,gracie173,
Wed May 18 09:35:46 +0000 2022,1526859079745949697,"Calling all pubs + other beer venues 📣

If you’re sorting kegs to stock and: 
🔘 Want something new
🔘 Are a fan of hazy IPAs
🔘 Love Galaxy + Mosaic hops
🔘 Need something vegan-friendly

Our brand new release, Dazzler, might be the beer for you ✨

Drop us a DM for more info! https://t.co/EY7odHB0Wq",en,McCollsBrewery,"Evenwood, County Durham"
Wed May 18 09:17:47 +0000 2022,1526854552300969984,"@Harriet_Lawrie @AndyMcGhee13 Sounds scientific.😁 E904 is a wax made from shellac, yes. Oranges sold as 'organic' should be perfectly vegan-friendly though.",en,UKCougar,"Lancashire, England"
Wed May 18 09:13:13 +0000 2022,1526853404969996289,In 3 years from now trees will be vegan-friendly and we will be incredibly scared. What a scary time that will be! What will be next? 📡📫 ⚗️💸,en,Grace75646541,
Wed May 18 09:06:54 +0000 2022,1526851813332471808,"@vaultcitybrew 🏜 𝕍𝕒𝕦𝕝𝕥 𝕎𝕒𝕘𝕠𝕟 🏜

🤠Saddle up for a pastry sour that’s as wild as the west. 
Vault Wagon is a vegan friendly pastry sour that pays homage to a beloved childhood classic. Yee-Haw!🤠

https://t.co/IDR6rncAkp https://t.co/01P4t8ZZaj",en,TremblingMad,"48 Stonegate, York, YO1 8AS / 14 Lendal, York, YO1 8AA"
Wed May 18 09:00:14 +0000 2022,1526850135384129537,"Tempura cauliflower bites are the way to go! 
Served with pickled vegetables, chilli oil, mustard mayo. And they're vegan friendly too!

#vegan #vegetarian #cauliflower https://t.co/dJHXf4nsM2",en,AveTennisFood,"Avenue Tennis, Featherby Road, Gillingham, Kent ME8 6AN CALL 01634 566351"
Wed May 18 09:00:12 +0000 2022,1526850125808926720,"Rare Beauty is free crueltry -100% vegan formula with eco friendly packages
https://t.co/8LXwroPCGU

https://t.co/K4aYwhoUMs",en,gracie173,
Wed May 18 08:56:13 +0000 2022,1526849124183683074,Sun Bum Original SPF 30 Sunscreen Spray |Vegan and Reef Friendly (Octinoxate &amp; Oxybenzone Free) Broad Spectrum Moisturizing UVA/UVB Sunscreen with Vitamin E | 6 oz https://t.co/SjRACMXCMN,en,merekib,India
Wed May 18 08:40:27 +0000 2022,1526845156791820288,"Classic, Vegan-Friendly Pico de Gallo Recipe

#easyrecipes #healthysnackrecipes #recipes
https://t.co/MDhinJnqDL",en,vinaymur,"Seattle, WA 🇺🇸"
Wed May 18 08:36:23 +0000 2022,1526844131774935041,Oh and any tips on vegetarian/vegan friendly food in NY are welcome.,en,99punxtone,
Wed May 18 08:35:44 +0000 2022,1526843969832996866,@BrianSpanner1 Was he suggesting that the people's Republik of Sturgeonia armed forces would field vegan friendly boots and duracell powered tanks?,en,JohnGailey10,
Wed May 18 08:29:46 +0000 2022,1526842466816643072,"Beach Breeze Large Bar Soap, Coastal Blue Layered Hand-Crafted Soap, Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly https://t.co/JakUVwm74K #skincare #LibertyBathAndBody #Mensgrooming #ecofriendly #facialcare ##Handwashing #Soap https://t.co/ym0eEu6pFo",en,libertysoap,"Abington, PA"
Wed May 18 07:50:34 +0000 2022,1526832602174222336,All the ingredients in Men's &amp; Women Hair Supplements are made from 100 % natural substances that are Vegan friendly and enriched with the top Natural DHT Blockers. Shop at https://t.co/o1rOAYs00n #healthyhair #foodsupplement #hairgrowth #nutrition #hairsupplement #regrowz https://t.co/uZjUXuBuWE,en,Regrowz,"Manchester,  United Kingdom"
Wed May 18 07:45:58 +0000 2022,1526831446991642625,Sun Bum Original SPF 15 Sunscreen Spray |Vegan and Reef Friendly (Octinoxate &amp; Oxybenzone Free) Broad Spectrum Moisturizing UVA/UVB Sunscreen with Vitamin E | 6 oz https://t.co/DictWoxBOE https://t.co/QGdAyHKvY5,en,storebestdeals1,
Wed May 18 07:45:53 +0000 2022,1526831425101737985,"Sun Bum Sun Bum Original Spf 15 Sunscreen Hand Cream| Vegan and Reef Friendly (octinoxate &amp; Oxybenzone Free) Broad Spectrum Moisturizing Uva/uvb Sunscreen With Vitamin E | 2 Oz, 1 count https://t.co/fdVwRr5CNA https://t.co/2s2IIXVsyo",en,storebestdeals1,
Wed May 18 07:29:46 +0000 2022,1526827369843105792,"Alpine Frost Large Bar Soap, Blue And White Hand-Crafted Soap, Winter Scent Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly https://t.co/ctzDJR0ZFJ #facialcare ##WashYourHands #Mensgrooming #coldprocesssoap #Etsy #LibertyBath https://t.co/HQH9UtW0gO",en,libertysoap,"Abington, PA"
Wed May 18 07:29:44 +0000 2022,1526827361462722561,"Classic, Vegan-Friendly Pico de Gallo Recipe

#recipes #easyrecipes #healthysnackrecipes
https://t.co/NUZWVbrj6s",en,JeanRomainRoy,"Chicago, IL 🇺🇸"
Wed May 18 07:27:58 +0000 2022,1526826916929409024,This is a meringue and double chocolate-dipped jelly-baby which is vegan-friendly. I call it the everlasting tongue-blaster.,en,CompCreate22,
Wed May 18 07:23:34 +0000 2022,1526825808144236545,"Who fancy's a #Curry!
We are back again at Gloucester Green #market #Oxford this week Wednesday-Saturday 9-4/5pm cooking up all your favourite #authentic and #homemade style #Goan #cuisine. Remember we are #vegan friendly, #glutenfree, #dairyfree and #nutfree. See you all soon👍 https://t.co/nyMrARIgE7",en,signaturecurry,Oxford 
Wed May 18 07:17:46 +0000 2022,1526824351013691393,Sun Bum Original SPF 15 Sunscreen Spray |Vegan and Reef Friendly (Octinoxate &amp; Oxybenzone Free) Broad Spectrum Moisturizing UVA/UVB Sunscreen with Vitamin E | 6 oz https://t.co/PHePMvHy7z,en,JoffreyGetalada,
Wed May 18 07:17:41 +0000 2022,1526824328339329024,"Sun Bum Sun Bum Original Spf 15 Sunscreen Hand Cream| Vegan and Reef Friendly (octinoxate &amp; Oxybenzone Free) Broad Spectrum Moisturizing Uva/uvb Sunscreen With Vitamin E | 2 Oz, 1 count https://t.co/twFnq9fNX2",en,JoffreyGetalada,
Wed May 18 07:06:01 +0000 2022,1526821391802171392,"#dankmemes so meaty yet vegan friendly🦔
You like #memes?
You love #WWE?
Check it out👇👇👇

https://t.co/lwibBi2P4g",en,Hubstepper,
Wed May 18 07:05:26 +0000 2022,1526821243550564352,"So Rare Beauty is eco friendly/vegan &amp; cruelty-free so everyone need to try it at @sephora cuz the lipstiks colors are mind blowing.

Also the fact @RAREBEAUTY are raising awareness/fund for Mental Health is the best part!!
https://t.co/S9d69cWrNi
https://t.co/Z8TzBNwOl0",en,MUFC_REDS,
Wed May 18 06:55:07 +0000 2022,1526818649109037056,"Your best skin is just an order away! The premium vegan-friendly formulas by @Jadynalexander will give your skin that all-natural blemish-free radiance 🥰 Get you some!
https://t.co/AnjSYWNcbe https://t.co/h43FQRzNyA",en,AmericasMansion,"Washington, DC"
Wed May 18 06:55:02 +0000 2022,1526818628192051200,"#LaRiche #Directions #Violet

With its intense light #purple tones, Violet is a top pick for those looking for #haircolour that’s as vivid as their imagination.

100% #Vegan Friendly and #CrueltyFree.
Get yours at https://t.co/BEi4wPYKTb today https://t.co/7ZNZsDtsUF",en,AnahataSource,
Wed May 18 06:46:14 +0000 2022,1526816411665981440,"Because the recipe uses vegan mayo and nutritional yeast to achieve it’s cheesy tasting, creamy sauce, the dish is free of the top 9 allergens just as it’s written.

Read more 👉 https://t.co/jA3ivKAuYc

#DigDeep #FoodAllergies #Allergies #TheAllergyNinja #AllergyNinja https://t.co/UnhJBDUJa6",en,CMarksYoung,
Wed May 18 06:29:46 +0000 2022,1526812269241372672,"Gentle Rose Large Bar Soap, Old Fashion Floral Scent Hand-Crafted Soap, Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly https://t.co/udI7gK6fey #skincare ##Handwashing #LibertyBathAndBody #coldprocesssoap #ecofriendly #Scent https://t.co/Nn1gFwIaJ3",en,libertysoap,"Abington, PA"
Wed May 18 06:27:51 +0000 2022,1526811785113653250,This is a frosting-coated bon-bon which is vegan-friendly. I call it the unforgettable tongue-blaster.,en,CompCreate22,
Wed May 18 06:15:11 +0000 2022,1526808599179120640,"#meatfreeThursday cereal and milk, vegan friendly sweet biscuits, spinach and ricotta canelloni and salad, fresh fruit salad ... easy as and for a great cause saving the planet by doing meat free May (Day 19)",en,smithliz29,Subiaco Western Australia
Wed May 18 05:27:57 +0000 2022,1526796714681585664,This is a lemon-coated ice-cream which is vegan-friendly. I call it the everlasting tooth-rotter.,en,CompCreate22,
Wed May 18 04:54:40 +0000 2022,1526788335112540161,"10 of the best vegan make up brands and why you should use them. 

Looking for vegan-friendly makeup brands that offer high-quality products? […]

Click Here To See Full Blog: https://t.co/5uZP3QXFP0 https://t.co/l7bCALQsxX",en,vegan_coach,Isle of Man - online coaching 
Wed May 18 04:44:20 +0000 2022,1526785734991937537,Tempe bacem my love 🥰 there's a lot of vegan friendly food in asia tbh and its delicious https://t.co/Q9Fyfu1TGE,en,reytenstiel,
Wed May 18 04:29:45 +0000 2022,1526782068251938816,"Juniper Sage Large Bar Soap, Clean Scent Hand-Crafted Soap, Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly, Palm Free https://t.co/9nNYHI683A #ecofriendly #skincare #facialcare ##WashYourHands #LibertyBathAndBody #VeganSoap https://t.co/Tb33m4wDim",en,libertysoap,"Abington, PA"
Wed May 18 04:00:22 +0000 2022,1526774673660383235,"Explore five new sandwich creations at #OriginandBloom, from the uniquely Singaporean The Great Nasi Lemak to our vegan-friendly The Alternative TiNDLE™ Wrap! Now available for walk-in takeaway daily from 10:30am. While stocks last. #MarinaBaySands #ExplorersofFood https://t.co/yEFgBzBUe8",en,marinabaysands,Singapore
Wed May 18 03:57:19 +0000 2022,1526773904173199360,"@KASSketchum @SvenTheMoose97 If you go to Boulder I also recommend Dushanbe Tea House (definitely vegan friendly!) and The Sink (probably vegan friendly). Check out Pearl Street but do not go to The Yellow Deli (it's run by a cult.)

Lost Gulch overlook is a beautiful spot - one of my fav views. 🙂",en,caitdissociates,Gadigal Land via Lenapehoking
Wed May 18 03:29:47 +0000 2022,1526766976533659648,"Summer Fling Large Bar Soap, Summery Scent Hand-Crafted Soap, Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly, Palm Free https://t.co/o7uWQ2FgIe #allnatural #skincare ##Handwashing ##WashYourHands #Etsy #Hand-CraftedSoap https://t.co/O15bCpONVL",en,libertysoap,"Abington, PA"
Wed May 18 02:51:21 +0000 2022,1526757303990595584,"In the minouette shop: Solid Round Dish Washing Soap, Zero Waste, Plastic Free, Eco Friendly and Vegan by Lorasbeauty at https://t.co/mJuXkfmjxW https://t.co/254jRf7RO2",en,jump_over,"Portland,OR"
Wed May 18 02:41:56 +0000 2022,1526754932950552576,When will you add more vegan-friendly items to your menu? @BubbaGumpCo,en,link2wink,"New York, USA"
Wed May 18 02:39:21 +0000 2022,1526754281772224512,"I am raising an unapologetic carnivore my daughter is friendly to me when I season meat, my youngest daughter can be vegan at a blink of an eye her father is a spineless twit, I did yoga as well, the Pilates instructor was Monja Bonzaaier, made lots of Jas but great.",en,MokgatlaKgabo,
Wed May 18 02:08:24 +0000 2022,1526746493511663616,Neuro Nootropic Energy Gum | 40mg Caffeine + 60mg L-theanine + B Vitamins | Sugar Free + Vegan + Keto Friendly + Low Carb | Peppermint Flavor (54 Count) https://t.co/eKFcxY4cLM,en,BobyCarsan,
Wed May 18 02:07:39 +0000 2022,1526746304440946688,"Innovative Indian cuisine at Ajanta, a #Berkeley institution. Vegan-friendly comfort food at CyBelle's Front Room in #SF. A mouthwatering marriage of cuisines at Syma’s Mexican Grill and Persian Cuisine in #Albany. Watch a new #CheckPleaseBayArea, Thursday, at 7:30pm, on @KQED 9! https://t.co/slApif9NLG",en,KQEDfood,Bay Area
Wed May 18 01:29:47 +0000 2022,1526736776920027136,"Orange Goat's Milk Large Bar Soap, Citrus Inspired Scent Hand-Crafted Soap, Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly https://t.co/4vrI0oBM2y #Mensgrooming #coldprocesssoap #Etsy ##WashYourHands #facialcare #LibertyBath https://t.co/iizYV6EESP",en,libertysoap,"Abington, PA"
Wed May 18 01:05:28 +0000 2022,1526730657589649409,"RARE BEAUTY: a vegan, free-cruelty, eco friendly makeup line with easy to open packaging for those with arthritis that celebrates a natural look w positive product names &amp; is planning to use profits to donate $100M to mental health awareness organizations
https://t.co/r5XVAYknQW",en,MUFC_REDS,
Wed May 18 00:59:52 +0000 2022,1526729248303620096,"Vegan-friendly, gluten &amp; soy free &amp; without artificial colors, fillers, or binders, BURN utilizes proven ingredients to increase metabolism &amp; enhance the body’s natural ability to burn body fat while promoting sustained energy &amp; heightened mental focus - https://t.co/ZXdZMI1Wsa https://t.co/CNugMEQFO3",en,MuscleResearch,
Wed May 18 00:30:15 +0000 2022,1526721795981721600,Vegan and eco-friendly coffee shop Dulce Vida Coffee opens in Chandler https://t.co/hSgmRmXgnt,en,veganfuture,
Wed May 18 00:20:55 +0000 2022,1526719444608618497,@WCgameco Yeah they had a lot of fundraisers over the years but in the end it wasn't enough. There are still tons of vegan friendly carts downtown though.,en,ahimsakerp,"East of Sun, West of Moon"
Wed May 18 00:10:50 +0000 2022,1526716907008978944,"Leather vs vegan leather: When it comes to cost, production and life of a product, which is the more environmentally-friendly material?
Is vegan leather worth the price tag?

#TheConversationHour #podcast @RichelleHunt #ICYMI 
https://t.co/P03SyVJgr7",en,abcmelbourne,"Melbourne, Australia"
Tue May 17 23:30:01 +0000 2022,1526706637834166272,"Our friends at @WhiteRabbitSkincare have products as good for you as for the planet- shop sustainable, vegan, rainforest friendly as your #steptoprotect💚 https://t.co/fPNwkauV8t",en,orangutanallnce,"Melbourne, Victoria"
Tue May 17 23:29:47 +0000 2022,1526706575578112001,"Island Escape Large Bar Soap, Sweet Tropical Scent Hand-Crafted Soap, Cocoa Shea Butter Soap, Vegan Soap, Environmentally Friendly Palm Free https://t.co/zmaHdToEin #allnatural #ecofriendly #Etsy #facialcare #Mensgrooming #CocoaButterSoap https://t.co/2lkaqhaG4O",en,libertysoap,"Abington, PA"
Tue May 17 23:28:19 +0000 2022,1526706209377529856,"VEGAN SOFT GELS? 🤯
Our CBD soft gel capsules are vegan-friendly and only have 3 ingredients!
CBD + MCT Coconut Oil + Tapioca
No sugar and easy to digest, our capsules have 25mg of CBD and are perfect to use everyday!
📸 Morgan Wright
.
#cbd #cbdoil #cbdcapsules https://t.co/F5GLZg21p1",en,CBDInfusionz,Worldwide
Tue May 17 23:23:47 +0000 2022,1526705065721049088,"Alpine Frost Large Bar Soap, Blue And White Hand-Crafted Soap, Winter Scent Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly https://t.co/SzVCaCjae1 via @Etsy",en,libertysoap,"Abington, PA"
Tue May 17 23:23:40 +0000 2022,1526705036767682560,"Pumpkin Pie Large Bar Soap, Fall Scent Hand-Crafted Soap, Autumn Cocoa Butter Soap, Vegan Soap, Food Scented Soap Environmentally Friendly https://t.co/3nCvcR407R via @Etsy",en,libertysoap,"Abington, PA"
Tue May 17 23:23:26 +0000 2022,1526704980161331207,"Gentle Rose Large Bar Soap, Old Fashion Floral Scent Hand-Crafted Soap, Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly https://t.co/cIoepsUCTD via @Etsy",en,libertysoap,"Abington, PA"
Tue May 17 23:19:19 +0000 2022,1526703942029168640,"@nathaliejacoby1 Alive Cory Booker , Jamie Raskin or AOC . As a bonus 1 is vegan and two are at least vegan friendly so I wouldn’t have to sit next to someone eating dead animals . Dead , Bella Abzug or Ann Richards .",en,QuincyKirsch,nyc metro area
Tue May 17 22:58:13 +0000 2022,1526698633705316352,This is a caramel-filled malteser which is vegan-friendly. I call it the everlasting shnoz-rotter.,en,CompCreate22,
Tue May 17 22:44:38 +0000 2022,1526695214047539204,25 easy vegan Family-Friendly WEEKNIGHT DINNERS to get you back on a routine on thosuse busy school or work nights! &gt;&gt;&gt; https://t.co/6XglxtSSQT https://t.co/tAOHzzCXw4,en,VegGastronomy,San Diego
Tue May 17 22:00:46 +0000 2022,1526684176367362054,"Our #SupplierOfTheWeek is the amazing @Samosaco whose vegan-friendly Indian street foods make the perfect addition to our event spreads 😋🌱

#PSA for all our veggie followers: we’re very reliably informed that their Onion Bhaji Scotch Eggs are also incredible 🤤 https://t.co/0Jwg3917T4",en,WildRoots_KB,"Llantrisant, Wales"
Tue May 17 21:58:26 +0000 2022,1526683587847790594,"@SkyNews Don't worry there is plenty of vegan friendly processes crap to choose from also, with more on the way.",en,Tucky259,Aberdeen
Tue May 17 21:58:04 +0000 2022,1526683496848183298,"Plantees, which serves plant-based burgers, fries and shakes, is a great addition to our city’s always growing food scene and our @Mills50 Main Street. I know the restaurant will help solidify Orlando’s status as one of the top vegan and vegetarian-friendly cities in the nation. https://t.co/i5kysWcwAO",en,orlandomayor,Orlando
Tue May 17 21:46:00 +0000 2022,1526680457454137344,"We're celebrating Spring Cleaning by stocking up on toy cleaners!
We have vegan-friendly, hypoallergenic, paraben-free cleaning sprays, misters &amp; foams, so you can be clean, when you're being dirty. #springcleaning #thinkcleanthoughts #toysforgrownups @calexotics @lelo_official https://t.co/u7i9CNQdD8",en,1loveshop,"Coquitlam, BC, Canada"
Tue May 17 21:28:42 +0000 2022,1526676104408444931,@ShriekingGreek Jam all the way.  It is like a cheesecake if you conjure the image while chewing.  And very vegan friendly!!,en,colettemcilvan,
Tue May 17 21:24:28 +0000 2022,1526675038748823552,"If you're more of a clear gloss with pretty glitter kind of woman than, Queen Of Diamondz is PERFECT for you. 

Why you ask?
👉🏾 Clear Gloss with pretty glitter
👉🏾 Perfect for office and date Night
👉🏾 Vegan Friendly 
👉🏾 No harsh chemical

Link in bio

#BlackOwn #pretty https://t.co/Yzmv3mFfOx",en,Shop_Ann56,"California, USA"
Tue May 17 21:08:55 +0000 2022,1526671127170392065,@AldiUK Bring back tinned Mushrooms. Both good value and versatile + vegan friendly 👌,en,MelisaWoodrow1,"Thetford, England"
Tue May 17 21:06:17 +0000 2022,1526670464898195459,@AldiUK Vegan friendly chocolate that doesn’t contain nuts,en,emmalalita,"Sheffield, UK"
Tue May 17 21:05:52 +0000 2022,1526670358429896704,"— @RAREBEAUTY make up brand look so sophisticated very chic and elegant
And most importantly is eco friendly 100% vegan free-cruelty and the package is reusable
https://t.co/rJfuhRbAC7
https://t.co/WGD9wfeh21",en,gracie173,
Tue May 17 20:58:07 +0000 2022,1526668408028377089,Hell of a steak - Hell of an ad! 🌱💚 https://t.co/wlcdNiSCcu,en,markus_eppel,
Tue May 17 20:52:37 +0000 2022,1526667025350787072,"Any really good vegan vets (or extremely vegan-friendly and simply not willing to state personal practices for professional reasons) near RTP, NC?",en,anti42,the internet
Tue May 17 20:47:20 +0000 2022,1526665695676735494,"Africa highly fragranced carpet Freshener Scented. Shake &amp;amp; Vacuum, Carpet Sprinkle. Carpet dust ~250g. | Vegan Friendly | Cruelty Free | Handmade In UK | Highly Scented https://t.co/X2OIHPCWrm",en,amzlst,
Tue May 17 20:35:28 +0000 2022,1526662706941415427,"Let’s not forget Rare Beauty is eco friendly, 100% vegan and cruelty free with reusable packaging. (And her handles are arthritis friendly!)
plus their goal of donating 100 million dollars to mental health foundations in the next 10 years
https://t.co/aUoAhvCHtp",en,MUFC_REDS,
Tue May 17 20:19:44 +0000 2022,1526658748235776003,@cybergibbons To truly be dominant you must scarf down all vegan friendly options as well. To show everything is within your bounds to dominate.,en,afterconnery,
Tue May 17 20:12:06 +0000 2022,1526656826686709760,"Have you tried our Aztec lager yet? 🍻

Aztec is our low alcohol Organic Agave brewed lager. 🍺

It’s also gluten free, vegan friendly and low calorie, and tastes really rather good! Try some this week and let us know what you think. 👌

#glutenfreebeer #veganbeer #lowalcohol https://t.co/fm63Uip4VD",en,hepworthsbeer,Pulborough
Tue May 17 20:01:07 +0000 2022,1526654064179789826,"Mushroom leather is vegan, sustainable, and environmentally friendly and made from mycelium, the underground root structure of mushrooms.

https://t.co/mllTq3lowT",en,OneGreenPlanet,
Tue May 17 19:53:07 +0000 2022,1526652053027753985,"Can we at least make the transition of shopping nowadays a little more vegan friendly?

I'd say put in genuinely vegan products but i know that's not going to happen when people want to fill their pockets off the ignorance of people. And it doesnt help that becoming not ignorant-",en,FlippyGrows,"Port Orange, FL"
Tue May 17 19:35:26 +0000 2022,1526647602929750016,"So Rare Beauty is eco friendly/vegan &amp; cruelty-free so everyone need to try it at @sephora cuz the lipstiks colors are mind blowing.

Also the fact @RAREBEAUTY are raising awareness/fund for Mental Health is the best part!!
https://t.co/S9d69cEiza
https://t.co/Z8TzBNeF6S",en,MUFC_REDS,
Tue May 17 18:56:00 +0000 2022,1526637676224385024,"This week's #VeganHour is almost over. 🌱

Thank you all once again for joining in the #vegan friendly chat. Ⓥ

I hope to see you again next Tuesday 7pm-8pm BST. 🕖 https://t.co/t4n4L5jIwM",en,veganhour,#veganhour
Tue May 17 18:51:23 +0000 2022,1526636515694100481,(this v. basic vegan friendly recipe just with a big spoonful of hazelnut spread swirled through before it goes in the oven) https://t.co/AkJOA0QqZ1,en,saturrrday,LN5
Tue May 17 18:41:40 +0000 2022,1526634070070939648,"Retro 80s 90s T shirt | Vaporwave T shirt | Aesthetic T shirt | Retro Game Graphic Tee | Vegan Friendly Tee | Eco Friendly T shirt https://t.co/qtUs3JYCvf via @Etsy 
#Retro #retrogames #90s #80s #art #graphictshirt #vintage",en,Flexydreams,"Edinburgh, Scotland"
Tue May 17 18:37:17 +0000 2022,1526632965341683714,"Interesting story on why or why not some beers are vegan

https://t.co/6YGPsljLVZ",en,jwmeirose,Somerville NJ
Tue May 17 18:36:06 +0000 2022,1526632669727031296,"“Hell of a Steak"" is a brand new TV ad! - * the FIRST in the world * that links the climate catastrophe to the animal food industry!🥩🌏 ⠀

It reveals the heavy price we will all pay for the constant demand for meat, 

PLEASE SPREAD THE WORD
⠀
website: https://t.co/3CP3xpfwwS https://t.co/L4W0rPNvSN",en,nutrifrick,Toronto 
Tue May 17 18:28:00 +0000 2022,1526630629953216515,"We're almost half way through this week's #VeganHour... still plenty of time to join in the #vegan friendly chat! Ⓥ

#AnimalRights #VeganRecipes #Veganism #GoVegan https://t.co/7ELBpppjrM",en,veganhour,#veganhour
Tue May 17 18:20:01 +0000 2022,1526628622156578819,"Nab Cottage is a #vegan bed &amp; breakfast, using organic ingredients as often as possible. From late spring through to September you will find a variety of fruit from the garden on the breakfast buffet. #dogfriendly #staycation #Bexhill #East #Sussex https://t.co/SLgcQ4fdtd",en,TheGoodDogGuide,UK and Southern Ireland
Tue May 17 18:05:00 +0000 2022,1526624843185246213,"Hello and welcome to this week's #VeganHour. 🌞

🗨 Join in the #vegan friendly chat... 😎

1. Search #veganhour
2. Select ""Latest""
3. Add #veganhour to your tweets! 

#AnimalRights #VeganRecipes #Veganism #GoVegan https://t.co/PpY5EcLPPg",en,veganhour,#veganhour
Tue May 17 18:00:21 +0000 2022,1526623673062285314,"Rare Beauty is free crueltry -100% vegan formula with eco friendly packages
https://t.co/8LXwrp6FIU

https://t.co/K4aYwh6Lyk",en,gracie173,
Tue May 17 18:00:07 +0000 2022,1526623613423702017,"WERE BACK BABY! Hopefully the internet holds up, so come hang before my PC explodes! OH YEAH, question of the day..... Are boogers vegan friendly?! https://t.co/gpFR4wdsBT https://t.co/YQSDNIE1cp",en,Darkraizard,
Tue May 17 18:00:02 +0000 2022,1526623592519041026,"5⃣...

4⃣...

3⃣...

2⃣...

1⃣...

🚀

🕖 It's time for this week's #veganhour!

💡 Share your vegan food, latest finds, action &amp; campaigns.

🗨 Join in the #vegan friendly chat...

🌍 🇻 🇪 🇬 🇦 🇳 🌱

#AnimalRights #VeganRecipes #Veganism #GoVegan https://t.co/0eJuPxZpuo",en,veganhour,#veganhour
Tue May 17 17:40:26 +0000 2022,1526618660613283843,"My Sister bought me some of these for my Birthday in March, &amp; although I prefer Milk Chocolate, these were a good #Bee-Friendly #Vegan substitute !
😊

Top 3: Orange Truffle, Raspberry Cream, Strawberry Cream.

Bottom 2: Espresso Martini Truffle(STRONG &amp; Bitter🥴), Praline(🌰🤢). https://t.co/RM0Qita6Ez",en,Bliadhnaichean,"EUrope,UNITED Kingdom,England."
