Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
83,Kiribati,38,"Flour, rice",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,37,0,0,0,0,0,0,0,0,0,0,0,201,0,0,9,11,,,,,,,
83,Kiribati,38,"Flour, rice",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,33,0,0,0,0,0,0,0,0,0,0,0,184,0,0,13,17,,,,,,,
83,Kiribati,150,"Flour, roots and tubers nes",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,
83,Kiribati,150,"Flour, roots and tubers nes",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,
83,Kiribati,16,"Flour, wheat",5610,Import Quantity,tonnes,1213,1190,1500,1943,1347,1541,1480,1694,1653,2309,2045,1886,1883,1789,2002,1603,1388,1450,1981,4390,2305,2225,2224,2336,2353,2553,2477,2952,2198,2552,2761,2751,3200,1515,1868,3108,3132,3900,3600,4000,5712,4233,4300,4390,4142,3400,3324,3489,4278,4467,3605,3412,7962,3115,3847,3279,3218,3909,4291,4002
83,Kiribati,16,"Flour, wheat",5622,Import Value,1000 US$,77,100,120,148,180,117,127,131,163,225,262,291,342,573,503,369,322,348,497,690,687,596,538,514,568,551,596,811,685,743,733,825,900,476,663,1169,927,1050,970,980,775,885,1208,1559,1408,1081,1861,2592,2521,2740,2730,2301,3909,1972,1879,1810,1842,3105,2367,1830
83,Kiribati,16,"Flour, wheat",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,,,,,,,
83,Kiribati,16,"Flour, wheat",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,,,,,,,
83,Kiribati,1232,Food prep nes,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,151,0,135,195,220,241,50,268,446,368,357,70,120,340,230,258,214,491,404,621,970,511,308,498,379,193,10271,265,234,372,773,795,953,1064
83,Kiribati,1232,Food prep nes,5622,Import Value,1000 US$,493,119,150,197,150,230,291,345,197,243,200,150,112,134,126,157,138,156,210,180,187,195,186,219,179,160,251,195,296,412,427,428,130,559,776,725,595,600,580,520,370,704,589,931,943,1128,2159,1289,829,1144,740,747,26876,1064,791,1035,1816,1938,2239,2160
83,Kiribati,1232,Food prep nes,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,2,
83,Kiribati,1232,Food prep nes,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,
83,Kiribati,115,"Food preparations, flour, malt extract",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,1,54,30,50,32,83,71,451,65,36,36,243,234,367,234
83,Kiribati,115,"Food preparations, flour, malt extract",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,6,566,202,334,230,601,450,851,449,232,183,350,372,549,240
83,Kiribati,653,Food wastes,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,6,10,10,0,0,0,0,0,,,,7,,,
83,Kiribati,653,Food wastes,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,22,38,38,0,0,0,0,0,,,,12,,,
83,Kiribati,651,Forage products,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,37,10,95,115,102,135,144,122,115,97,155,183,324,321,343,313,573,276,218,149,149,149,149,149,149,149,149,149,149,149,149,149,0,0,0,0,0,0,0,0,0,,,,,,,
83,Kiribati,651,Forage products,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,7,12,14,20,22,21,26,31,35,40,38,51,79,55,69,52,107,74,60,95,95,79,79,79,79,79,79,79,79,79,79,79,0,0,0,0,0,0,0,0,0,,,,,,,
83,Kiribati,166,"Fructose and syrup, other",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0
83,Kiribati,166,"Fructose and syrup, other",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0
83,Kiribati,626,"Fruit, cooked, homogenized preparations",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,6,8,13,3,2,5,0,,,0
83,Kiribati,626,"Fruit, cooked, homogenized preparations",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,1,0,18,25,46,17,22,33,0,,,0
83,Kiribati,620,"Fruit, dried nes",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,2,0,1,0,0,8,12,0,1,1,0,2,6,0,48,0,2,0,,,,1
83,Kiribati,620,"Fruit, dried nes",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,8,8,8,0,2,0,0,11,19,0,1,2,3,7,28,1,102,1,3,2,,,,2
83,Kiribati,619,"Fruit, fresh nes",5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,92,46,59,127,78,54,15,54,69,35,29,27,37,42,8,10,15,19,8,6,6,6,8,0,1,2,2,15,20,20,21,10,10,1,22,22,22,4,0,6,2,2,3,2,,,,,
83,Kiribati,619,"Fruit, fresh nes",5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,29,20,33,41,40,37,16,54,55,33,31,24,33,28,7,13,16,21,11,12,10,10,15,1,1,2,2,9,15,18,17,11,11,4,58,58,58,9,0,19,4,4,9,10,,,,,
83,Kiribati,623,"Fruit, prepared nes",5610,Import Quantity,tonnes,50,50,70,75,80,28,50,100,48,45,48,60,55,28,51,27,18,20,22,29,18,18,9,13,7,11,9,7,9,11,11,7,7,12,15,33,20,20,20,10,5,10,8,7,22,51,28,3,13,2,13,27,23,31,11,23,50,33,168,19
83,Kiribati,623,"Fruit, prepared nes",5622,Import Value,1000 US$,14,14,20,28,36,14,26,40,23,22,15,30,37,20,26,24,20,25,24,37,19,18,11,14,7,14,10,9,20,27,38,24,24,32,35,61,35,43,40,20,7,17,20,18,75,64,90,11,46,7,45,92,82,110,71,73,95,150,316,55
83,Kiribati,623,"Fruit, prepared nes",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
83,Kiribati,623,"Fruit, prepared nes",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
83,Kiribati,603,"Fruit, tropical fresh nes",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
83,Kiribati,603,"Fruit, tropical fresh nes",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,
83,Kiribati,406,Garlic,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,0,5,6,1,1,3,3,12,7,6,4,12,5,9,7,4,11,34,7,7,9,8,11
83,Kiribati,406,Garlic,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,20,16,0,6,7,1,1,4,5,46,12,18,10,40,20,27,19,15,49,63,49,27,22,20,28
83,Kiribati,57,"Germ, maize",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Kiribati,57,"Germ, maize",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Kiribati,720,Ginger,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,5,1,2
83,Kiribati,720,Ginger,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,41,1,1,0,1,1,0,0,1,2,1,6,6,2,2,1,2,2,1,1,6,2,30,5,7
83,Kiribati,172,Glucose and dextrose,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,19,,,,0,,
83,Kiribati,172,Glucose and dextrose,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,3,35,,,,0,,
83,Kiribati,103,"Grain, mixed",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
83,Kiribati,103,"Grain, mixed",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,,
83,Kiribati,507,Grapefruit (inc. pomelos),5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,0,,,,,0
83,Kiribati,507,Grapefruit (inc. pomelos),5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,2,0,0,,0,,,,,1
83,Kiribati,560,Grapes,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,1
83,Kiribati,560,Grapes,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,0,1,4,0,1,2,1,1,4,2,2,1,0,1,1,1,1,2,1,2,1,4
83,Kiribati,994,Grease incl. lanolin wool,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
83,Kiribati,994,Grease incl. lanolin wool,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
83,Kiribati,246,"Groundnuts, prepared",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,0,4,1,0,0,1,5,1,5,4,4,2
83,Kiribati,246,"Groundnuts, prepared",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,7,0,9,3,1,1,4,14,2,17,13,12,7
83,Kiribati,243,"Groundnuts, shelled",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
83,Kiribati,243,"Groundnuts, shelled",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
83,Kiribati,233,"Hazelnuts, shelled",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
83,Kiribati,233,"Hazelnuts, shelled",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
83,Kiribati,1216,Hides nes,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
83,Kiribati,1216,Hides nes,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,,,,,,
83,Kiribati,1182,"Honey, natural",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,0,,,0,0
83,Kiribati,1182,"Honey, natural",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,10,4,4,9,7,3,,,0,2
83,Kiribati,677,Hops,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Kiribati,677,Hops,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Kiribati,1096,Horses,5608,Import Quantity,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,
83,Kiribati,1096,Horses,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
83,Kiribati,910,Ice cream and edible ice,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,23,26,15,18,35,31,24,60,30,15,10,17,24,20,78,172,128,35,52,24,40,27,35,42,27,28,60,44,79,82
83,Kiribati,910,Ice cream and edible ice,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,65,57,51,30,54,151,91,65,80,40,60,40,48,82,62,228,404,339,113,128,92,152,123,155,209,89,143,187,127,264,252
83,Kiribati,109,Infant food,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,15,20,18,16,19,15,24,35,0,0,0,0,20,20,49,47,24,0,0,0,0,0,0,0,9,9,9,9,6,6,28,10,380,0,2,3,,0,,35
83,Kiribati,109,Infant food,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,15,15,21,25,29,41,33,35,39,38,27,57,88,0,0,0,0,60,60,188,137,74,0,0,0,0,0,0,0,89,89,89,89,31,31,144,86,3232,0,11,26,,1,,130
83,Kiribati,109,Infant food,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
83,Kiribati,109,Infant food,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
83,Kiribati,519,"Juice, apple, concentrated",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,1,4,4,9,3,3,5,6,7,18,5,15,9
83,Kiribati,519,"Juice, apple, concentrated",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,1,3,3,5,13,13,22,9,16,22,7,21,46
83,Kiribati,518,"Juice, apple, single strength",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,6,4,5,12,16
83,Kiribati,518,"Juice, apple, single strength",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,14,36,4,5,11,12
83,Kiribati,514,"Juice, citrus, concentrated",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,2,2,8,7,1,,,,
83,Kiribati,514,"Juice, citrus, concentrated",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,2,2,40,16,2,,,,
83,Kiribati,622,"Juice, fruit nes",5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,23,11,11,11,8,6,8,10,26,30,15,33,49,48,70,64,77,89,93,86,86,32,25,34,42,20,110,30,25,35,32,72,180,57,56,72,89,76,131,62,314,128,114,127,234,133,161,56
83,Kiribati,622,"Juice, fruit nes",5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,11,7,8,10,8,7,10,14,21,22,17,26,28,29,45,49,64,81,79,79,79,41,28,36,49,20,65,20,17,30,34,69,158,58,67,87,105,111,190,110,464,247,266,332,282,167,195,58
83,Kiribati,562,"Juice, grape",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,14,3,2,6,3,7,0,1,1,6
83,Kiribati,562,"Juice, grape",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,5,17,2,13,5,14,0,1,1,4
83,Kiribati,509,"Juice, grapefruit",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0
83,Kiribati,509,"Juice, grapefruit",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0
83,Kiribati,510,"Juice, grapefruit, concentrated",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,4,4,0,0,0,0,4,1,,21,,
83,Kiribati,510,"Juice, grapefruit, concentrated",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,0,0,0,1,7,1,,20,,
83,Kiribati,492,"Juice, orange, concentrated",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,33,2,26,8,22,33,23,14,12,18,37,9
83,Kiribati,492,"Juice, orange, concentrated",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,3,2,44,1,72,34,22,99,35,35,19,23,25,10
83,Kiribati,491,"Juice, orange, single strength",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,6,6,10,340,160,2,9,28,8,27,13,16,2,7,15,2,105,3,4,1,15,5,6,14
83,Kiribati,491,"Juice, orange, single strength",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,7,7,10,250,100,2,12,16,7,26,15,18,4,6,12,3,137,12,11,14,19,4,5,8
83,Kiribati,576,"Juice, pineapple",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,1,1,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,,0,2,9
83,Kiribati,576,"Juice, pineapple",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,1,1,0,0,0,0,4,6,4,0,0,0,0,0,1,0,0,,0,2,5
83,Kiribati,580,"Juice, pineapple, concentrated",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,11,14,22,9,1,0,3,2,3,4,2
83,Kiribati,580,"Juice, pineapple, concentrated",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,11,17,18,10,1,2,2,2,4,4,2
83,Kiribati,390,"Juice, tomato",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,0,1,0
83,Kiribati,390,"Juice, tomato",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,1,0
83,Kiribati,780,Jute,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,108,108,0,0,0,0,0,0,,,,,,,
83,Kiribati,780,Jute,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,68,0,0,0,0,0,0,,,,,,,
83,Kiribati,592,Kiwi fruit,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,1
83,Kiribati,592,Kiwi fruit,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,0,2
83,Kiribati,173,Lactose,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,0,0,1,0,0,0,1,0,0,,,
83,Kiribati,173,Lactose,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,0,0,0,0,4,1,1,1,3,0,0,,,
83,Kiribati,1043,Lard,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,10,24,21,11,6,10,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,6,,,,
83,Kiribati,1043,Lard,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,9,26,32,11,6,10,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,8,,,,
83,Kiribati,407,"Leeks, other alliaceous vegetables",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,10,0,5,6,1,0,0,0,0,0,1,1,0,0,8,1,1,2,1,2,0,0,2,1
83,Kiribati,407,"Leeks, other alliaceous vegetables",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,0,3,3,1,0,0,1,1,1,4,4,0,0,12,8,8,11,6,3,1,2,6,2
83,Kiribati,497,Lemons and limes,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,3,0,0,0,0,0,1
83,Kiribati,497,Lemons and limes,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,1,0,8,1,1,1,1,0,2
83,Kiribati,201,Lentils,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,6,0,0,0,4,6,1,
83,Kiribati,201,Lentils,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,4,12,1,0,1,7,7,2,
83,Kiribati,372,Lettuce and chicory,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,5,10,0,3,3,2,2,2,1,7,2,0,3,0
83,Kiribati,372,Lettuce and chicory,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,7,10,17,1,4,8,5,5,9,1,18,2,0,2,2
83,Kiribati,18,Macaroni,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,10,21,10,15,35,23,0,0,2,5,6,5,15,50,20,1,15,15,1,2,1,0,1381,3,22,13,672,550,490,389,146,228,530,528,487,436,483,527
83,Kiribati,18,Macaroni,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,16,34,17,22,45,32,0,0,3,7,6,6,10,50,20,0,10,10,0,3,1,0,316,3,54,22,661,600,692,1107,291,1233,1824,1117,974,912,914,921
83,Kiribati,18,Macaroni,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,,,
83,Kiribati,18,Macaroni,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,51,,,
83,Kiribati,56,Maize,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0,0,1,5,0,0,22,0,0,0,2,1,1,0,1,2,4,4,3,0,0,5,3,1,2
83,Kiribati,56,Maize,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,40,1,4,0,0,64,0,0,0,3,2,2,0,1,6,11,11,5,3,2,2,4,2,6
83,Kiribati,49,Malt,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
83,Kiribati,49,Malt,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
83,Kiribati,571,"Mangoes, mangosteens, guavas",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,0,0,0,0,0,1,0,2,,,
83,Kiribati,571,"Mangoes, mangosteens, guavas",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,14,14,3,0,0,1,1,2,3,0,1,,,
